server_timestamp,esp32_timestamp,temp_deviceId,current_deviceId,temp1,temp2,temp3,current1,current2,current3,devTemp,devHumi
2025-09-06T06:31:43.182Z,2025-09-06T06:31:43.151Z,1020BA593DC0,8CBFEA879230,31.65176010131836,-999,-999,11.243552207946777,11.384697914123535,11.321399688720703,27.128250122070312,39.11955261230469
2025-09-06T06:31:44.218Z,2025-09-06T06:31:44.151Z,1020BA593DC0,8CBFEA879230,32.0010871887207,-999,-999,11.245537757873535,11.387432098388672,11.332441329956055,27.128250122070312,39.11955261230469
2025-09-06T06:31:45.218Z,2025-09-06T06:31:45.151Z,1020BA593DC0,8CBFEA879230,32.0010871887207,-999,-999,11.244172096252441,11.392010688781738,11.330011367797852,27.128250122070312,39.04325866699219
2025-09-06T06:31:46.217Z,2025-09-06T06:31:46.151Z,1020BA593DC0,8CBFEA879230,32.297645568847656,-999,-999,11.240508079528809,11.407102584838867,11.326236724853516,27.128250122070312,39.04325866699219
2025-09-06T06:31:47.219Z,2025-09-06T06:31:47.151Z,1020BA593DC0,8CBFEA879230,32.297645568847656,-999,-999,11.239888191223145,11.391372680664062,11.322574615478516,27.149612426757812,39.06919860839844
2025-09-06T06:31:48.220Z,2025-09-06T06:31:48.151Z,1020BA593DC0,8CBFEA879230,31.683879852294922,-999,-999,11.238208770751953,11.388283729553223,11.322251319885254,27.149612426757812,39.06919860839844
2025-09-06T06:31:49.220Z,2025-09-06T06:31:49.151Z,1020BA593DC0,8CBFEA879230,31.683879852294922,-999,-999,11.236968040466309,11.388120651245117,11.323163986206055,27.170974731445312,39.07225036621094
2025-09-06T06:31:50.216Z,2025-09-06T06:31:50.151Z,1020BA593DC0,8CBFEA879230,31.5782356262207,-999,-999,11.23567008972168,11.389885902404785,11.321887016296387,27.170974731445312,39.07225036621094
2025-09-06T06:31:51.217Z,2025-09-06T06:31:51.151Z,1020BA593DC0,8CBFEA879230,31.5782356262207,-999,-999,11.230001449584961,11.38820743560791,11.32343578338623,27.170974731445312,39.08750915527344
2025-09-06T06:31:52.216Z,2025-09-06T06:31:52.151Z,1020BA593DC0,8CBFEA879230,31.780094146728516,-999,-999,11.232542991638184,11.39097785949707,11.326638221740723,27.170974731445312,39.08750915527344
2025-09-06T06:31:53.217Z,2025-09-06T06:31:53.151Z,1020BA593DC0,8CBFEA879230,31.780094146728516,-999,-999,11.228002548217773,11.388648986816406,11.322588920593262,27.170974731445312,39.12565612792969
2025-09-06T06:31:54.217Z,2025-09-06T06:31:54.151Z,1020BA593DC0,8CBFEA879230,31.547698974609375,-999,-999,11.232778549194336,11.400821685791016,11.333749771118164,27.170974731445312,39.12565612792969
2025-09-06T06:31:55.221Z,2025-09-06T06:31:55.151Z,1020BA593DC0,8CBFEA879230,31.547698974609375,-999,-999,11.227232933044434,11.390064239501953,11.316932678222656,27.170974731445312,39.21721267700195
2025-09-06T06:31:56.216Z,2025-09-06T06:31:56.151Z,1020BA593DC0,8CBFEA879230,31.6749382019043,-999,-999,11.222297668457031,11.389184951782227,11.345096588134766,27.170974731445312,39.21721267700195
2025-09-06T06:31:57.218Z,2025-09-06T06:31:57.151Z,1020BA593DC0,8CBFEA879230,31.6749382019043,-999,-999,11.216925621032715,11.391144752502441,11.33314323425293,27.170974731445312,39.25688552856445
2025-09-06T06:31:58.217Z,2025-09-06T06:31:58.151Z,1020BA593DC0,8CBFEA879230,31.744150161743164,-999,-999,11.22938346862793,11.385908126831055,11.322098731994629,27.170974731445312,39.25688552856445
2025-09-06T06:31:59.219Z,2025-09-06T06:31:59.151Z,1020BA593DC0,8CBFEA879230,31.744150161743164,-999,-999,11.22095012664795,11.38936996459961,11.32916259765625,27.170974731445312,39.2401008605957
2025-09-06T06:32:00.243Z,2025-09-06T06:32:00.151Z,1020BA593DC0,8CBFEA879230,31.761510848999023,-999,-999,11.208223342895508,11.392354965209961,11.334854125976562,27.170974731445312,39.2401008605957
2025-09-06T06:32:01.216Z,2025-09-06T06:32:01.151Z,1020BA593DC0,8CBFEA879230,31.761510848999023,-999,-999,11.201053619384766,11.388575553894043,11.34351634979248,27.170974731445312,39.1943244934082
2025-09-06T06:32:02.217Z,2025-09-06T06:32:02.151Z,1020BA593DC0,8CBFEA879230,32.34553146362305,-999,-999,11.202667236328125,11.390510559082031,11.348054885864258,27.170974731445312,39.1943244934082
2025-09-06T06:32:03.219Z,2025-09-06T06:32:03.151Z,1020BA593DC0,8CBFEA879230,32.34553146362305,-999,-999,11.202881813049316,11.389451026916504,11.34655475616455,27.170974731445312,39.14854431152344
2025-09-06T06:32:04.217Z,2025-09-06T06:32:04.151Z,1020BA593DC0,8CBFEA879230,31.725000381469727,-999,-999,11.20065689086914,11.39189338684082,11.35185432434082,27.170974731445312,39.14854431152344
2025-09-06T06:32:05.221Z,2025-09-06T06:32:05.151Z,1020BA593DC0,8CBFEA879230,31.725000381469727,-999,-999,11.204818725585938,11.392008781433105,11.358320236206055,27.170974731445312,39.15617370605469
2025-09-06T06:32:06.221Z,2025-09-06T06:32:06.151Z,1020BA593DC0,8CBFEA879230,31.766767501831055,-999,-999,11.200675964355469,11.39037799835205,11.354790687561035,27.170974731445312,39.15617370605469
2025-09-06T06:32:07.221Z,2025-09-06T06:32:07.151Z,1020BA593DC0,8CBFEA879230,31.766767501831055,-999,-999,11.203697204589844,11.394960403442383,11.361499786376953,27.128250122070312,39.23552322387695
2025-09-06T06:32:08.219Z,2025-09-06T06:32:08.151Z,1020BA593DC0,8CBFEA879230,31.800609588623047,-999,-999,11.206482887268066,11.394994735717773,11.358110427856445,27.128250122070312,39.23552322387695
2025-09-06T06:32:09.218Z,2025-09-06T06:32:09.151Z,1020BA593DC0,8CBFEA879230,31.800609588623047,-999,-999,11.201334953308105,11.397079467773438,11.3612699508667,27.128250122070312,39.2889289855957
2025-09-06T06:32:10.233Z,2025-09-06T06:32:10.151Z,1020BA593DC0,8CBFEA879230,31.497270584106445,-999,-999,11.20517635345459,11.404191970825195,11.36432933807373,27.128250122070312,39.2889289855957
2025-09-06T06:32:11.238Z,2025-09-06T06:32:11.151Z,1020BA593DC0,8CBFEA879230,31.497270584106445,-999,-999,11.2035551071167,11.400713920593262,11.360030174255371,27.106887817382812,39.21721267700195
2025-09-06T06:32:12.218Z,2025-09-06T06:32:12.151Z,1020BA593DC0,8CBFEA879230,31.44712257385254,-999,-999,11.20496654510498,11.407124519348145,11.333860397338867,27.106887817382812,39.21721267700195
2025-09-06T06:32:13.217Z,2025-09-06T06:32:13.151Z,1020BA593DC0,8CBFEA879230,31.44712257385254,-999,-999,11.205609321594238,11.411852836608887,11.358887672424316,27.085525512695312,39.2462043762207
2025-09-06T06:32:14.225Z,2025-09-06T06:32:14.151Z,1020BA593DC0,8CBFEA879230,31.6474666595459,-999,-999,11.200284957885742,11.410837173461914,11.358619689941406,27.085525512695312,39.2462043762207
2025-09-06T06:32:15.217Z,2025-09-06T06:32:15.151Z,1020BA593DC0,8CBFEA879230,31.6474666595459,-999,-999,11.204451560974121,11.41529369354248,11.358063697814941,27.085525512695312,39.25383377075195
2025-09-06T06:32:16.224Z,2025-09-06T06:32:16.151Z,1020BA593DC0,8CBFEA879230,31.66476821899414,-999,-999,11.20199966430664,11.414335250854492,11.356735229492188,27.085525512695312,39.25383377075195
2025-09-06T06:32:17.218Z,2025-09-06T06:32:17.151Z,1020BA593DC0,8CBFEA879230,31.66476821899414,-999,-999,11.202957153320312,11.419266700744629,11.348611831665039,27.106887817382812,39.3102912902832
2025-09-06T06:32:18.217Z,2025-09-06T06:32:18.151Z,1020BA593DC0,8CBFEA879230,31.489192962646484,-999,-999,11.211606979370117,11.397724151611328,11.356901168823242,27.106887817382812,39.3102912902832
2025-09-06T06:32:19.226Z,2025-09-06T06:32:19.151Z,1020BA593DC0,8CBFEA879230,31.489192962646484,-999,-999,11.201310157775879,11.416029930114746,11.353212356567383,27.106887817382812,39.3255500793457
2025-09-06T06:32:20.231Z,2025-09-06T06:32:20.151Z,1020BA593DC0,8CBFEA879230,31.49631118774414,-999,-999,11.20621109008789,11.419060707092285,11.354616165161133,27.106887817382812,39.3255500793457
2025-09-06T06:32:21.222Z,2025-09-06T06:32:21.151Z,1020BA593DC0,8CBFEA879230,31.49631118774414,-999,-999,11.204822540283203,11.405569076538086,11.359062194824219,27.149612426757812,39.3072395324707
2025-09-06T06:32:22.231Z,2025-09-06T06:32:22.151Z,1020BA593DC0,8CBFEA879230,31.49648094177246,-999,-999,11.229483604431152,11.390103340148926,11.328303337097168,27.149612426757812,39.3072395324707
2025-09-06T08:18:26.210Z,2025-09-06T08:18:26.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,-999,-999,27.865264892578125,37.930877685546875
2025-09-06T08:18:27.234Z,2025-09-06T08:18:27.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,-999,-999,27.843902587890625,37.889678955078125
2025-09-06T08:18:28.237Z,2025-09-06T08:18:28.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,-999,-999,27.843902587890625,37.889678955078125
2025-09-06T08:18:29.238Z,2025-09-06T08:18:29.164Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,-999,-999,27.822540283203125,37.839324951171875
2025-09-06T08:18:30.241Z,2025-09-06T08:18:30.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,-999,-999,27.822540283203125,37.839324951171875
2025-09-06T08:18:31.236Z,2025-09-06T08:18:31.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,-999,-999,27.843902587890625,37.865264892578125
2025-09-06T08:18:32.234Z,2025-09-06T08:18:32.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,-999,-999,27.843902587890625,37.865264892578125
2025-09-06T08:18:33.234Z,2025-09-06T08:18:33.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,-999,-999,27.843902587890625,37.872894287109375
2025-09-06T08:18:34.236Z,2025-09-06T08:18:34.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,-999,-999,27.843902587890625,37.872894287109375
2025-09-06T08:18:35.235Z,2025-09-06T08:18:35.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,2.033437728881836,-999,27.865264892578125,37.836273193359375
2025-09-06T08:18:36.235Z,2025-09-06T08:18:36.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,2.042426824569702,-999,27.865264892578125,37.836273193359375
2025-09-06T08:18:37.234Z,2025-09-06T08:18:37.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,2.0426840782165527,-999,27.865264892578125,37.804229736328125
2025-09-06T08:18:38.234Z,2025-09-06T08:18:38.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,2.0298917293548584,-999,27.865264892578125,37.804229736328125
2025-09-06T08:18:39.238Z,2025-09-06T08:18:39.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,2.019958257675171,-999,27.843902587890625,37.850006103515625
2025-09-06T08:18:40.235Z,2025-09-06T08:18:40.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,1.9975448846817017,-999,27.843902587890625,37.850006103515625
2025-09-06T08:18:41.245Z,2025-09-06T08:18:41.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,2.0075130462646484,-999,27.865264892578125,37.938507080078125
2025-09-06T08:18:42.234Z,2025-09-06T08:18:42.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,1.9568750858306885,-999,27.865264892578125,37.938507080078125
2025-09-06T08:18:43.233Z,2025-09-06T08:18:43.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,1.9511840343475342,-999,27.843902587890625,37.976654052734375
2025-09-06T08:18:44.235Z,2025-09-06T08:18:44.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,1.938960313796997,-999,27.843902587890625,37.976654052734375
2025-09-06T08:18:45.235Z,2025-09-06T08:18:45.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,1.9299501180648804,-999,27.865264892578125,37.906463623046875
2025-09-06T08:18:46.242Z,2025-09-06T08:18:46.163Z,30EDA0B1CA2C,8CBFEA879230,-999,-999,-999,-999,1.9609320163726807,-999,27.865264892578125,37.906463623046875
